Version,Name,Size,NR,NAuth,LOC added,MAX LOC added,AVG LOC added,Churn,MAX Churn,AVG Churn,ChgSetSize,Age,Buggyness
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/supervisor/SupervisorHeartbeat.java,84,0,0,0,0,0.000,0,0,0.000,0,49,N
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/supervisor/SupervisorManger.java,97,0,0,0,0,0.000,0,0,0.000,0,49,N
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/supervisor/SupervisorServer.java,201,0,0,0,0,0.000,0,0,0.000,0,49,N
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/supervisor/SupervisorUtils.java,769,5,3,190,89,38.000,2,10,0.400,239,49,Y
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/supervisor/SyncProcessEvent.java,63,2,2,0,0,0.000,-896,0,-448.000,239,49,Y
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/supervisor/SyncSupervisorEvent.java,97,2,2,0,0,0.000,-1224,0,-612.000,239,49,Y
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/supervisor/UniFunc.java,110,5,4,110,22,22.000,110,22,22.000,39,13,N
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/supervisor/UpdateBlobs.java,103,0,0,0,0,0.000,0,0,0.000,0,49,N
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/supervisor/timer/SupervisorHealthCheck.java,82,8,5,22,8,2.750,-22,0,-2.750,266,49,N
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/supervisor/timer/SupervisorHeartbeat.java,90,5,3,42,17,8.400,0,0,0.000,239,49,N
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/supervisor/timer/UpdateBlobs.java,107,2,2,16,8,8.000,0,0,0.000,239,49,N
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/supervisor/workermanager/DefaultWorkerManager.java,129,2,2,0,0,0.000,-858,0,-429.000,239,46,Y
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/supervisor/workermanager/IWorkerManager.java,35,1,1,0,0,0.000,-35,0,-35.000,60,46,N
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/worker/LogConfigManager.java,625,7,4,633,157,90.429,625,157,89.286,87,13,N
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/worker/Worker.java,1796,9,4,1867,454,207.444,1796,454,199.556,104,13,N
0.10.2,storm-core/src/jvm/org/apache/storm/daemon/worker/WorkerState.java,2763,6,4,2871,750,478.500,2763,750,460.500,80,13,N
0.10.2,storm-core/src/jvm/org/apache/storm/dependency/DependencyPropertiesParser.java,427,0,0,0,0,0.000,0,0,0.000,0,25,Y
0.10.2,storm-core/src/jvm/org/apache/storm/dependency/DependencyUploader.java,1166,2,2,24,12,12.000,4,2,2.000,9,25,Y
0.10.2,storm-core/src/jvm/org/apache/storm/dependency/FileNotAvailableException.java,231,0,0,0,0,0.000,0,0,0.000,0,25,Y
0.10.2,storm-core/src/jvm/org/apache/storm/drpc/DRPCInvocationsClient.java,34,2,2,34,17,17.000,34,17,17.000,32,10,N
0.10.2,storm-core/src/jvm/org/apache/storm/drpc/DRPCSpout.java,177,0,0,0,0,0.000,0,0,0.000,0,51,N
0.10.2,storm-core/src/jvm/org/apache/storm/drpc/ReturnResults.java,39,3,3,33,11,11.000,24,8,8.000,25,54,N
0.10.2,storm-core/src/jvm/org/apache/storm/event/EventManager.java,264,0,0,0,0,0.000,0,0,0.000,0,50,N
0.10.2,storm-core/src/jvm/org/apache/storm/event/EventManagerImp.java,1073,2,2,8,4,4.000,6,3,3.000,8,50,N
0.10.2,storm-core/src/jvm/org/apache/storm/executor/Executor.java,3955,12,5,117,24,9.750,-15,5,-1.250,227,40,Y
0.10.2,storm-core/src/jvm/org/apache/storm/executor/ExecutorShutdown.java,789,6,4,15,4,2.500,12,3,2.000,87,40,Y
0.10.2,storm-core/src/jvm/org/apache/storm/executor/ExecutorTransfer.java,613,4,4,32,8,8.000,4,1,1.000,80,40,Y
0.10.2,storm-core/src/jvm/org/apache/storm/executor/IRunningExecutor.java,217,3,3,3,1,1.000,0,0,0.000,79,40,Y
0.10.2,storm-core/src/jvm/org/apache/storm/executor/LocalExecutor.java,224,5,4,225,56,45.000,224,56,44.800,80,13,N
0.10.2,storm-core/src/jvm/org/apache/storm/executor/TupleInfo.java,630,0,0,0,0,0.000,0,0,0.000,0,40,Y
0.10.2,storm-core/src/jvm/org/apache/storm/executor/bolt/BoltExecutor.java,973,4,4,20,5,5.000,0,0,0.000,80,40,Y
0.10.2,storm-core/src/jvm/org/apache/storm/executor/bolt/BoltOutputCollectorImpl.java,1197,0,0,0,0,0.000,0,0,0.000,0,40,Y
0.10.2,storm-core/src/jvm/org/apache/storm/executor/error/IReportError.java,118,0,0,0,0,0.000,0,0,0.000,0,40,Y
0.10.2,storm-core/src/jvm/org/apache/storm/executor/error/ReportError.java,532,3,2,3,1,1.000,0,0,0.000,132,40,Y
0.10.2,storm-core/src/jvm/org/apache/storm/executor/error/ReportErrorAndDie.java,333,4,3,5,2,1.250,4,1,1.000,216,40,Y
0.10.2,storm-core/src/jvm/org/apache/storm/executor/spout/SpoutExecutor.java,1796,4,4,8,2,2.000,4,1,1.000,80,40,Y
0.10.2,storm-core/src/jvm/org/apache/storm/executor/spout/SpoutOutputCollectorImpl.java,1029,0,0,0,0,0.000,0,0,0.000,0,40,Y
0.10.2,storm-core/src/jvm/org/apache/storm/generated/CommonAggregateStats.java,474,3,3,486,162,162.000,474,158,158.000,231,18,N
0.10.2,storm-core/src/jvm/org/apache/storm/generated/ComponentPageInfo.java,474,10,7,1586,272,158.600,474,158,47.400,363,25,Y
0.10.2,storm-core/src/jvm/org/apache/storm/generated/DRPCExceptionType.java,136,2,2,136,68,68.000,136,68,68.000,32,10,N
0.10.2,storm-core/src/jvm/org/apache/storm/generated/DRPCExecutionException.java,244,2,2,246,123,123.000,244,122,122.000,32,10,N
0.10.2,storm-core/src/jvm/org/apache/storm/generated/DistributedRPCInvocations.java,1938,2,2,1938,969,969.000,1938,969,969.000,32,10,N
0.10.2,storm-core/src/jvm/org/apache/storm/generated/Nimbus.java,12764,4,3,5238,2601,1309.500,3650,1825,912.500,35,30,Y
0.10.2,storm-core/src/jvm/org/apache/storm/generated/StormTopology.java,2170,0,0,0,0,0.000,0,0,0.000,0,25,Y
0.10.2,storm-core/src/jvm/org/apache/storm/generated/SupervisorPageInfo.java,4368,2,2,72,36,36.000,0,0,0.000,27,30,Y
0.10.2,storm-core/src/jvm/org/apache/storm/generated/TopologyPageInfo.java,960,2,2,132,66,66.000,0,0,0.000,27,30,Y
0.10.2,storm-core/src/jvm/org/apache/storm/generated/WorkerSummary.java,11280,2,2,44,22,22.000,0,0,0.000,27,30,Y
0.10.2,storm-core/src/jvm/org/apache/storm/hooks/SubmitterHookException.java,246,0,0,0,0,0.000,0,0,0.000,0,36,Y
0.10.2,storm-core/src/jvm/org/apache/storm/hooks/info/BoltAckInfo.java,32,0,0,0,0,0.000,0,0,0.000,0,45,N
0.10.2,storm-core/src/jvm/org/apache/storm/hooks/info/BoltExecuteInfo.java,32,0,0,0,0,0.000,0,0,0.000,0,45,N
0.10.2,storm-core/src/jvm/org/apache/storm/hooks/info/BoltFailInfo.java,32,0,0,0,0,0.000,0,0,0.000,0,45,N
0.10.2,storm-core/src/jvm/org/apache/storm/hooks/info/EmitInfo.java,36,0,0,0,0,0.000,0,0,0.000,0,45,N
0.10.2,storm-core/src/jvm/org/apache/storm/hooks/info/SpoutAckInfo.java,36,0,0,0,0,0.000,0,0,0.000,0,45,N
0.10.2,storm-core/src/jvm/org/apache/storm/hooks/info/SpoutFailInfo.java,36,0,0,0,0,0.000,0,0,0.000,0,45,N
0.10.2,storm-core/src/jvm/org/apache/storm/localizer/AsyncLocalizer.java,432,3,2,436,432,145.333,432,432,144.000,60,25,N
0.10.2,storm-core/src/jvm/org/apache/storm/localizer/ILocalizer.java,70,1,1,70,70,70.000,70,70,70.000,60,25,N
0.10.2,storm-core/src/jvm/org/apache/storm/localizer/LocalDownloadedResource.java,146,1,1,146,146,146.000,146,146,146.000,60,25,N
0.10.2,storm-core/src/jvm/org/apache/storm/localizer/Localizer.java,2,1,1,20,20,20.000,2,2,2.000,60,25,N
0.10.2,storm-core/src/jvm/org/apache/storm/logging/ThriftAccessLogger.java,213,0,0,0,0,0.000,0,0,0.000,0,51,Y
0.10.2,storm-core/src/jvm/org/apache/storm/messaging/local/Context.java,108,3,2,72,62,24.000,57,54,19.000,1,38,Y
0.10.2,storm-core/src/jvm/org/apache/storm/messaging/netty/Client.java,204,0,0,0,0,0.000,0,0,0.000,0,47,Y
0.10.2,storm-core/src/jvm/org/apache/storm/messaging/netty/KerberosSaslClientHandler.java,6,2,2,8,4,4.000,4,2,2.000,12,21,N
0.10.2,storm-core/src/jvm/org/apache/storm/messaging/netty/Login.java,822,0,0,0,0,0.000,0,0,0.000,0,54,N
0.10.2,storm-core/src/jvm/org/apache/storm/messaging/netty/ZookeeperSaslLogin.java,411,0,0,0,0,0.000,0,0,0.000,0,54,N
0.10.2,storm-core/src/jvm/org/apache/storm/metric/ClusterMetricsConsumerExecutor.java,477,3,2,75,25,25.000,57,19,19.000,132,35,Y
0.10.2,storm-core/src/jvm/org/apache/storm/metric/LoggingClusterMetricsConsumer.java,516,0,0,0,0,0.000,0,0,0.000,0,35,Y
0.10.2,storm-core/src/jvm/org/apache/storm/metric/MetricsConsumerBolt.java,502,0,0,0,0,0.000,0,0,0.000,0,43,Y
0.10.2,storm-core/src/jvm/org/apache/storm/metric/StormMetricsRegistry.java,688,0,0,0,0,0.000,0,0,0.000,0,48,N
0.10.2,storm-core/src/jvm/org/apache/storm/metric/api/DataPoint.java,258,0,0,0,0,0.000,0,0,0.000,0,35,Y
0.10.2,storm-core/src/jvm/org/apache/storm/metric/api/IClusterMetricsConsumer.java,378,0,0,0,0,0.000,0,0,0.000,0,35,Y
0.10.2,storm-core/src/jvm/org/apache/storm/metric/api/IMetric.java,8,1,1,8,8,8.000,8,8,8.000,8,0,N
0.10.2,storm-core/src/jvm/org/apache/storm/metric/api/IMetricsConsumer.java,145,0,0,0,0,0.000,0,0,0.000,0,35,Y
0.10.2,storm-core/src/jvm/org/apache/storm/metric/cgroup/CGroupCpu.java,68,1,1,68,68,68.000,68,68,68.000,8,0,N
0.10.2,storm-core/src/jvm/org/apache/storm/metric/cgroup/CGroupCpuGuarantee.java,48,1,1,48,48,48.000,48,48,48.000,8,0,N
0.10.2,storm-core/src/jvm/org/apache/storm/metric/cgroup/CGroupMemoryLimit.java,35,1,1,35,35,35.000,35,35,35.000,8,0,N
0.10.2,storm-core/src/jvm/org/apache/storm/metric/cgroup/CGroupMemoryUsage.java,35,1,1,35,35,35.000,35,35,35.000,8,0,N
0.10.2,storm-core/src/jvm/org/apache/storm/metric/cgroup/CGroupMetricsBase.java,96,1,1,96,96,96.000,96,96,96.000,8,0,N
0.10.2,storm-core/src/jvm/org/apache/storm/metric/filter/FilterByMetricName.java,660,0,0,0,0,0.000,0,0,0.000,0,42,Y
0.10.2,storm-core/src/jvm/org/apache/storm/metric/filter/MetricsFilter.java,156,0,0,0,0,0.000,0,0,0.000,0,42,Y
0.10.2,storm-core/src/jvm/org/apache/storm/metric/util/DataPointExpander.java,553,0,0,0,0,0.000,0,0,0.000,0,29,Y
0.10.2,storm-core/src/jvm/org/apache/storm/nimbus/NimbusInfo.java,8,4,2,14,5,3.500,8,2,2.000,21,16,N
0.10.2,storm-core/src/jvm/org/apache/storm/pacemaker/IServerMessageHandler.java,125,0,0,0,0,0.000,0,0,0.000,0,65,N
0.10.2,storm-core/src/jvm/org/apache/storm/pacemaker/Pacemaker.java,868,0,0,0,0,0.000,0,0,0.000,0,47,N
0.10.2,storm-core/src/jvm/org/apache/storm/pacemaker/PacemakerClient.java,1357,3,2,68,33,22.667,0,0,0.000,12,65,N
0.10.2,storm-core/src/jvm/org/apache/storm/pacemaker/PacemakerClientHandler.java,390,5,2,28,8,5.600,15,5,3.000,12,65,N
0.10.2,storm-core/src/jvm/org/apache/storm/pacemaker/PacemakerClientPool.java,339,7,2,262,113,37.429,250,113,35.714,12,21,N
0.10.2,storm-core/src/jvm/org/apache/storm/pacemaker/PacemakerConnectionException.java,72,3,2,65,24,21.667,65,24,21.667,12,21,N
0.10.2,storm-core/src/jvm/org/apache/storm/pacemaker/PacemakerServer.java,840,0,0,0,0,0.000,0,0,0.000,0,65,Y
0.10.2,storm-core/src/jvm/org/apache/storm/pacemaker/codec/ThriftDecoder.java,345,0,0,0,0,0.000,0,0,0.000,0,65,Y
0.10.2,storm-core/src/jvm/org/apache/storm/pacemaker/codec/ThriftEncoder.java,550,0,0,0,0,0.000,0,0,0.000,0,65,N
0.10.2,storm-core/src/jvm/org/apache/storm/pacemaker/codec/ThriftNettyClientCodec.java,479,2,2,10,5,5.000,6,3,3.000,12,65,N
0.10.2,storm-core/src/jvm/org/apache/storm/pacemaker/codec/ThriftNettyServerCodec.java,495,0,0,0,0,0.000,0,0,0.000,0,65,N
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/Cluster.java,1074,0,0,0,0,0.000,0,0,0.000,0,55,Y
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/DefaultScheduler.java,555,0,0,0,0,0.000,0,0,0.000,0,50,Y
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/EvenScheduler.java,846,2,2,12,6,6.000,6,3,3.000,3,50,Y
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/IsolationScheduler.java,850,2,2,850,425,425.000,850,425,425.000,3,43,N
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/SchedulerAssignment.java,9,0,0,0,0,0.000,0,0,0.000,0,55,N
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/SchedulerAssignmentImpl.java,74,2,1,32,16,16.000,32,16,16.000,20,55,N
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/SupervisorDetails.java,12,2,1,26,13,13.000,12,6,6.000,20,14,N
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/Topologies.java,12,0,0,0,0,0.000,0,0,0.000,0,46,N
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/TopologyDetails.java,5,0,0,0,0,0.000,0,0,0.000,0,55,Y
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/WorkerSlot.java,12,0,0,0,0,0.000,0,0,0.000,0,55,N
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/multitenant/IsolatedPool.java,16,1,1,9,9,9.000,8,8,8.000,1,22,Y
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/resource/RAS_Node.java,1,20,8,615,166,30.750,1,16,0.050,330,55,Y
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/resource/ResourceAwareScheduler.java,79,0,0,0,0,0.000,0,0,0.000,0,55,Y
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/resource/ResourceUtils.java,66,3,2,66,22,22.000,66,22,22.000,7,17,N
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/resource/SchedulingState.java,224,0,0,0,0,0.000,0,0,0.000,0,46,N
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/resource/User.java,8,0,0,0,0,0.000,0,0,0.000,0,46,N
0.10.2,storm-core/src/jvm/org/apache/storm/scheduler/resource/strategies/scheduling/DefaultResourceAwareStrategy.java,1031,3,2,1275,425,425.000,531,177,177.000,7,55,Y
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/AbstractSaslClientCallbackHandler.java,608,0,0,0,0,0.000,0,0,0.000,0,48,N
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/AbstractSaslServerCallbackHandler.java,752,0,0,0,0,0.000,0,0,0.000,0,48,N
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/AuthUtils.java,461,4,2,66,24,16.500,36,14,9.000,49,50,Y
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/AutoSSL.java,483,3,3,483,161,161.000,483,161,161.000,79,12,N
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/SaslTransportPlugin.java,12,2,2,34,17,17.000,12,6,6.000,3,6,N
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/ShellBasedGroupsMapping.java,10,2,1,18,9,9.000,10,5,5.000,20,14,N
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/SimpleTransportPlugin.java,4,2,2,4,2,2.000,4,2,2.000,1,15,N
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/TBackoffConnect.java,18,0,0,0,0,0.000,0,0,0.000,0,54,N
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/ThriftClient.java,34,3,3,30,10,10.000,21,7,7.000,87,54,Y
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/ThriftConnectionType.java,18,10,10,36,14,3.600,18,9,1.800,167,49,N
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/authorizer/DRPCSimpleACLAuthorizer.java,6,2,2,8,4,4.000,6,3,3.000,32,10,N
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/authorizer/SimpleACLAuthorizer.java,42,0,0,0,0,0.000,0,0,0.000,0,30,Y
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/kerberos/AutoTGTKrb5LoginModule.java,36,0,0,0,0,0.000,0,0,0.000,0,50,Y
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/kerberos/KerberosSaslTransportPlugin.java,104,6,3,136,63,22.667,104,52,17.333,55,54,N
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/plain/PlainClientCallbackHandler.java,248,0,0,0,0,0.000,0,0,0.000,0,48,N
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/plain/PlainSaslTransportPlugin.java,568,0,0,0,0,0.000,0,0,0.000,0,48,N
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/plain/PlainServerCallbackHandler.java,440,0,0,0,0,0.000,0,0,0.000,0,48,N
0.10.2,storm-core/src/jvm/org/apache/storm/security/auth/plain/SaslPlainServer.java,1264,0,0,0,0,0.000,0,0,0.000,0,48,N
0.10.2,storm-core/src/jvm/org/apache/storm/serialization/SerializationFactory.java,149,0,0,0,0,0.000,0,0,0.000,0,51,N
0.10.2,storm-core/src/jvm/org/apache/storm/spout/CheckPointState.java,172,0,0,0,0,0.000,0,0,0.000,0,55,N
0.10.2,storm-core/src/jvm/org/apache/storm/spout/CheckpointSpout.java,232,0,0,0,0,0.000,0,0,0.000,0,55,N
0.10.2,storm-core/src/jvm/org/apache/storm/spout/ShellSpout.java,264,10,5,77,18,7.700,12,17,1.200,156,31,Y
0.10.2,storm-core/src/jvm/org/apache/storm/spout/SpoutOutputCollector.java,20,0,0,0,0,0.000,0,0,0.000,0,37,Y
0.10.2,storm-core/src/jvm/org/apache/storm/state/DefaultStateSerializer.java,87,3,3,42,20,14.000,22,10,7.333,6,55,N
0.10.2,storm-core/src/jvm/org/apache/storm/state/InMemoryKeyValueState.java,126,3,2,14,7,4.667,12,7,4.000,8,55,N
0.10.2,storm-core/src/jvm/org/apache/storm/state/InMemoryKeyValueStateProvider.java,43,0,0,0,0,0.000,0,0,0.000,0,55,N
0.10.2,storm-core/src/jvm/org/apache/storm/state/KeyValueState.java,58,3,2,12,7,4.000,10,7,3.333,8,55,N
0.10.2,storm-core/src/jvm/org/apache/storm/state/Serializer.java,30,0,0,0,0,0.000,0,0,0.000,0,55,N
0.10.2,storm-core/src/jvm/org/apache/storm/state/State.java,57,0,0,0,0,0.000,0,0,0.000,0,55,N
0.10.2,storm-core/src/jvm/org/apache/storm/state/StateFactory.java,69,0,0,0,0,0.000,0,0,0.000,0,55,N
0.10.2,storm-core/src/jvm/org/apache/storm/state/StateProvider.java,38,0,0,0,0,0.000,0,0,0.000,0,55,N
0.10.2,storm-core/src/jvm/org/apache/storm/statistics/StatisticsUtils.java,58,0,0,0,0,0.000,0,0,0.000,0,52,N
0.10.2,storm-core/src/jvm/org/apache/storm/statistics/reporters/ConsolePreparableReporter.java,82,0,0,0,0,0.000,0,0,0.000,0,52,N
0.10.2,storm-core/src/jvm/org/apache/storm/statistics/reporters/CsvPreparableReporter.java,97,0,0,0,0,0.000,0,0,0.000,0,52,N
0.10.2,storm-core/src/jvm/org/apache/storm/statistics/reporters/JMXPreparableReporter.java,49,0,0,0,0,0.000,0,0,0.000,0,52,N
0.10.2,storm-core/src/jvm/org/apache/storm/statistics/reporters/JmxPreparableReporter.java,24,0,0,0,0,0.000,0,0,0.000,0,52,N
0.10.2,storm-core/src/jvm/org/apache/storm/statistics/reporters/PreparableReporter.java,32,0,0,0,0,0.000,0,0,0.000,0,52,N
0.10.2,storm-core/src/jvm/org/apache/storm/stats/BoltExecutorStats.java,742,0,0,0,0,0.000,0,0,0.000,0,49,Y
0.10.2,storm-core/src/jvm/org/apache/storm/stats/CommonStats.java,805,0,0,0,0,0.000,0,0,0.000,0,49,Y
0.10.2,storm-core/src/jvm/org/apache/storm/stats/SpoutExecutorStats.java,548,0,0,0,0,0.000,0,0,0.000,0,49,Y
0.10.2,storm-core/src/jvm/org/apache/storm/stats/StatsUtil.java,18197,2,1,24,12,12.000,4,2,2.000,20,49,Y
0.10.2,storm-core/src/jvm/org/apache/storm/streams/Edge.java,82,2,2,82,41,41.000,82,41,41.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/GroupingInfo.java,200,3,2,200,100,66.667,200,100,66.667,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/Node.java,340,4,2,347,170,86.750,340,170,85.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/Pair.java,206,4,2,217,103,54.250,206,103,51.500,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/PairStream.java,1050,6,2,1087,525,181.167,1050,525,175.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/PartitionNode.java,74,3,2,80,42,26.667,74,42,24.667,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/ProcessorBolt.java,140,2,2,140,70,70.000,140,70,70.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/ProcessorBoltDelegate.java,696,3,2,720,348,240.000,696,348,232.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/ProcessorNode.java,166,3,2,177,83,59.000,166,83,55.333,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/RefCountedTuple.java,128,2,2,128,64,64.000,128,64,64.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/SinkNode.java,88,2,2,88,44,44.000,88,44,44.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/SpoutNode.java,96,2,2,96,48,48.000,96,48,48.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/StatefulProcessorBolt.java,232,2,2,232,116,116.000,232,116,116.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/Stream.java,1030,6,2,1069,515,178.167,1030,515,171.667,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/StreamBolt.java,76,2,2,76,38,38.000,76,38,38.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/StreamBuilder.java,1204,5,2,1321,602,264.200,1204,602,240.800,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/StreamState.java,86,2,2,86,43,43.000,86,43,43.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/StreamUtil.java,138,3,2,147,69,49.000,138,69,46.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/StreamsEdgeFactory.java,58,2,2,58,29,29.000,58,29,29.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/Tuple3.java,49,1,1,49,49,49.000,49,49,49.000,94,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/UniqueIdGen.java,112,2,2,112,56,56.000,112,56,56.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/WindowNode.java,78,3,2,78,39,26.000,78,39,26.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/WindowedProcessorBolt.java,274,2,2,274,137,137.000,274,137,137.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/Aggregator.java,42,1,1,42,42,42.000,42,42,42.000,94,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/BiFunction.java,32,2,2,47,37,23.500,32,37,16.000,111,14,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/CombinerAggregator.java,194,2,2,194,97,97.000,194,97,97.000,111,14,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/Consumer.java,64,2,2,64,32,32.000,64,32,32.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/FlatMapFunction.java,54,2,2,54,27,27.000,54,27,27.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/Function.java,68,2,2,68,34,34.000,68,34,34.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/IdentityFunction.java,62,2,2,62,31,31.000,62,31,31.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/Operation.java,52,2,2,52,26,26.000,52,26,26.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/PairFlatMapFunction.java,60,2,2,60,30,30.000,60,30,30.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/PairFunction.java,60,2,2,60,30,30.000,60,30,30.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/PairValueJoiner.java,80,2,2,80,40,40.000,80,40,40.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/Predicate.java,66,2,2,66,33,33.000,66,33,33.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/PrintConsumer.java,60,2,2,60,30,30.000,60,30,30.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/Reducer.java,70,3,2,71,35,23.667,70,35,23.333,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/StateUpdater.java,134,2,2,134,67,67.000,134,67,67.000,111,14,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/ValueJoiner.java,72,2,2,72,36,36.000,72,36,36.000,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/aggregators/Count.java,94,3,2,98,47,32.667,94,47,31.333,113,19,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/aggregators/LongSum.java,45,2,2,46,45,23.000,45,45,22.500,110,1,N
0.10.2,storm-core/src/jvm/org/apache/storm/streams/operations/aggregators/Sum.java,45,2,1,48,35,24.000,45,35,22.500,111,19,N
